,enthusiasm,urgency,surprise,trust,curiosity,exclusivity,dominant topic,sum,subject lines
4914,0.9703633334348243,0.00015787416755577032,0.00042486499130502494,0.02863864861892592,0.00017292496335170914,0.00024235382403707737,enthusiasm,0.9999999999999998,Start it here. Finish it there. Take Acrobat DC everywhere
4915,0.00024115627043898378,0.638202275257764,4.137346411700779e-05,0.00019053906882975669,0.36127411050291836,5.054543593197754e-05,urgency,1.0,Just 3 days left to get 3 months of no-limits listening.
4916,0.48210967938795257,0.0003061182472682061,0.00034886392786180614,0.33635064778201207,0.18054986702545864,0.00033482362944671154,enthusiasm,1.0,There's no I in PDF
4917,2.519437667255072e-05,1.8516756152455944e-05,3.5505935005739216e-06,5.81774622390173e-06,0.9999381098272507,8.810700199627467e-06,curiosity,0.9999999999999999,"Student Trainee at Environmental Protection Agency and 9 more jobs in Berkeley, CA for you. Apply Now."
4918,0.574498008029281,0.4252338226709598,4.028438928460084e-05,5.898879310998704e-05,3.600980523362546e-05,0.00013288631213136017,enthusiasm,1.0000000000000002,"Beat the heat with Google Play + rock out with a free single from
 Arcade Fire"
4919,0.6743937366771611,0.00010409087200586072,0.32533767468289243,6.210620271330447e-05,3.814711854372048e-05,6.424444668386302e-05,enthusiasm,1.0000000000000004,"Tune up your Millennium Falcon, we're going Solo. Join us at 3:15pm ET / 12:15pm PT!"
4920,0.0020231965350186783,0.0009866662653975793,0.996186291263079,0.00029463542641284385,8.435744906245543e-05,0.00042485306102972624,surprise,1.0000000000000002,30-50% Off Cole Haan + Extra 10% Off for You
4921,4.204646132315753e-05,0.00012146721802104937,0.00013116628084599958,4.3536477341512825e-05,0.9995420928889789,0.00011969067348929275,curiosity,0.9999999999999999,Download the new Khan Academy Android and iPhone apps. For free.
4922,0.0005201320458060871,0.0002877388213143247,0.00012733526095408577,0.9982935357248044,0.0002566767810896668,0.0005145813660314542,trust,1.0,2018 car goals
4923,0.005155657690749918,0.010671279339295018,0.9776998844390071,0.0033899452891085835,0.0011786139776649618,0.0019046192641745403,surprise,1.0000000000000002,Don't miss any of the action in LA
4924,0.021669837233590207,2.2764192242145462e-05,2.5952224721847154e-05,0.9066084130659152,0.06802665758030498,0.0036463757032255423,trust,1.0,"What would you do with $1,000?"
4925,0.00027157991666788275,0.00013115945354254957,0.0001225938314955415,0.0004976344518688902,0.9989636679058278,1.3364440597177555e-05,curiosity,0.9999999999999999,High fives on your grammar!
4926,0.9997140255919092,8.273973881976778e-05,0.00012202542368249776,6.348107507971412e-05,9.192474629056219e-06,8.535695879848613e-06,enthusiasm,1.0,"SAVINAY, All That Jazz: Utah surges in West"
4927,0.11175419715413433,0.000574666210622393,0.0007248750414028773,0.4970382767035384,0.0017563764327242406,0.38815160845757757,trust,0.9999999999999998,NEW from NBA History
4928,0.00013587333285195377,0.8868262277817427,0.1129137751788639,3.931461264876978e-05,3.29329097066641e-05,5.187618418566625e-05,urgency,0.9999999999999996,Your Weekly Writing Stats + Save 50% On Premium
4929,9.211112594572434e-05,0.0001274300228482626,2.9447385484552564e-05,0.9993129211432852,0.00014924233167136415,0.0002888479907646851,trust,0.9999999999999998,Apple AirPods & fitness tech deals to get your blood pumping.
4930,0.00011013686544565678,9.938081679749731e-05,0.00017189348151257217,0.9995129689365204,0.00010271146032357423,2.9084394002479305e-06,trust,0.9999999999999999,"Savinay, support Childhood Cancer Awareness Month with PayPal"
4931,1.9456019646667693e-05,1.837001153705202e-05,0.006784485453292738,0.03348112793776135,0.9596684519867144,2.810859104808977e-05,curiosity,1.0000000000000002,"Congratulations, Savinay! Here's your invitation to apply for the
 PayPal Extras Mastercard(R)"
4932,0.33465078961147376,5.6440466206504325e-05,0.0001569953370066147,0.0001385344821722693,0.6648161189378948,0.00018112116524582211,curiosity,0.9999999999999998,Keep your team on brand and on task with new Lucidpress features
4933,0.005483620156403897,0.406509293864364,0.572846525598892,0.005925223871357834,0.005566174238205388,0.00366916227077683,surprise,1.0,"Your trial is over, but the music doesn't have to be."
4934,0.000569973620505399,0.0017211279953225445,0.9951750415885808,0.0009679056952246096,0.0005861497803070635,0.0009798013200594468,surprise,0.9999999999999999,Get that positive feelin'
4935,2.5179247637528143e-05,0.0002803112914304357,0.0001421877640735145,0.9994142223821586,2.1248025268019838e-05,0.00011685128943160231,trust,0.9999999999999998,"Giannis, Bucks Demolish Pistons By 35; Lillard, Kanter Power Blazers"
4936,0.0005648990621504078,0.0003648749027527463,1.398104940789245e-05,0.9985572539230444,9.470999828639134e-05,0.0004042810643581286,trust,1.0,"Savinay, Find Your NBA FinalsTickets!"
4937,3.279107408162873e-06,3.399500537234535e-06,2.1190109409896134e-06,0.0001042127377663257,0.9998682023765897,1.8787266757744916e-05,curiosity,1.0,"Intern at Microsoft and 9 more jobs in Berkeley, CA for you. Apply Now."
4938,0.00032832404470070707,0.0006520815028252418,6.399019091585714e-05,0.9984637323603254,0.000266922147497693,0.00022494975373485814,trust,0.9999999999999998,"Free 1-Day Fantasy Basketball for $2,000"
4939,0.00012213087360611735,0.9997276434666976,3.8897366710166726e-05,6.528404337152724e-05,1.9888211847875037e-05,2.6156037766729138e-05,urgency,0.9999999999999999,Your Weekly Writing Stats + 50% Off Any Premium Plan Continues
4940,0.9989626343864579,7.749141031519009e-05,8.20890718163867e-05,0.0003217141425054475,0.0004319658804582638,0.00012410510844666328,enthusiasm,0.9999999999999999,"Savinay, earn up to $25 in rewards for using PayPal"
4941,8.237250803671139e-05,3.181289532549811e-05,2.820920805045312e-05,0.9997948802702499,2.8760182256620327e-05,3.396493608041732e-05,trust,0.9999999999999996,NBA InPlay: Drive to the Finals - Play Live During NBA Playoffs
4942,0.994494730564846,0.0014413411456053037,0.0005185684608568357,0.001701602138949407,0.0012483949640646652,0.0005953627256777568,enthusiasm,1.0000000000000002,Let's celebrate!
4943,0.6669613168658249,0.00301488977931726,0.3276352002940648,0.00048808572102221093,0.0003284808157603464,0.0015720265240106136,enthusiasm,1.0000000000000002,The cure to Sunday scaries
4944,0.8101139135284704,0.000615676526307776,0.0003849239434885586,0.18787509445810788,0.00039863594954606054,0.0006117555940794005,enthusiasm,1.0,Gamedays Just Got Sweeter!
4945,0.5074219546467614,0.00014595818036819758,2.200091627277386e-05,0.49218541638515556,6.989408797692844e-05,0.00015477578346505825,enthusiasm,1.0,"Savinay, Cavaliers Look to Force a Game 5. Watch NBA Finals Tonight on ABC"
4946,0.00012134219501273139,0.00017026580953852032,0.00015204345567948986,0.31579427549749295,0.6831662315258117,0.0005958415164645768,curiosity,0.9999999999999999,NBA 2K20 Global Championship - Register now!
4947,0.0002306678764135246,0.0001401035580879905,4.927715427010477e-05,0.9989777101626341,0.00048047448542431825,0.00012176676317003398,trust,1.0000000000000002,Use PDF tools in Microsoft apps
4948,0.9989882571241989,7.982497490377747e-05,0.00018029057329399973,7.647833340428639e-05,0.0004955924558157423,0.00017955653838367175,enthusiasm,1.0000000000000004,A new mobile phone number has been added to your account.
4949,0.00033790063004837456,0.9982393154706167,0.0003639093766817778,0.00020740659296974455,0.0007788728980578507,7.259503162526938e-05,urgency,0.9999999999999997,Just $4.99 a month: Hulu + Premium for Students
4950,7.934529584724727e-06,3.945434351061987e-06,3.6454952480489566e-06,1.453444904035045e-05,3.458232683472461e-05,0.9999353577649407,exclusivity,0.9999999999999996,You look like a good fit for the job at Envise ($30k-$56k est. salary). Apply now.
4951,0.000321720402566113,0.0008135460335120293,0.9942262268380856,0.002847685077280378,0.0004623480953273324,0.0013284735532285937,surprise,1.0,Video: Start your gift exchange fast
4952,0.0019404323844107718,0.008880603366672695,0.0010702332102215577,0.0012313816908761715,0.0006337354453468271,0.986243613902472,exclusivity,1.0,Limited time deals.
4953,1.918614138050359e-05,1.6858522201630685e-05,1.1186322604376326e-05,4.2759000383371986e-05,0.9998859155217449,2.40944916850917e-05,curiosity,0.9999999999999998,"Student Trainee at US Forest Service and 9 more jobs in Berkeley, CA for you. Apply Now."
4954,0.45629182286179204,0.5432890216347759,8.604776867576731e-05,7.559660050517568e-05,5.9715549033523154e-05,0.00019779558521758152,urgency,0.9999999999999999,Today! Free Doughnut and Coffee for all Veterans.
4955,0.9392163664451404,1.6739710598398286e-05,0.0018295705750245685,1.0346261428457808e-05,0.058916668170953285,1.0308836854623108e-05,enthusiasm,0.9999999999999997,"
 =?UTF-8?Q?Buying_toys=3F_Here's_20%_OFF_2+_Mattel_items!_=F0=9F=8E=81?="
4956,0.49821225404412595,0.0005186568249093801,1.7475790764101014e-05,0.0004936941918016685,0.5003242404183815,0.00043367873001739317,curiosity,1.0,"NBA 2K20 - ""When The Lights Are Brightest"""
4957,0.00032818183756325956,0.00011906614864421727,4.6698394305338915e-05,0.9978771024509353,0.00029694492049164774,0.0013320062480604274,trust,1.0000000000000002,Star Wars Night Tickets Now Available
4958,0.6950353319960416,0.00019652792835516227,1.0144013332231012e-05,0.00035085070690671973,4.1878403960294456e-05,0.3043652669514041,enthusiasm,1.0,"Create a PDF that can be viewed by anyone, anywhere"
4959,0.00014256346897128673,9.22142542391099e-05,0.0001437121796332418,0.9993792563233017,0.00019225139531402053,5.00023785411341e-05,trust,1.0000000000000004,You can keep your credit card rewards when you shop with PayPal.
4960,0.00016403384204240488,7.367231090695248e-05,2.1962209743038995e-05,0.9996331711790805,7.24916374719894e-05,3.466882075565328e-05,trust,1.0000000000000007,"It's summer! Stargaze, trailblaze and sunbathe with Google Play +
 poolside reads"
4961,5.050831206618875e-05,0.9994813886106575,5.131770224052683e-05,6.191932983604335e-05,0.00016704844334659516,0.00018781760185331397,urgency,1.0000000000000002,Get one year of Premium for just $75 (hint: you'll save a lot)
4962,0.7091028098530869,0.00021872483093396403,7.546964982529971e-05,0.0002138669047173518,0.2902013820809034,0.00018774668053300704,enthusiasm,1.0,NBA Restart: It's a Whole New Game
4963,0.00013357997706812009,0.0001374403752708488,0.3068391084091145,0.00017502927889777008,0.6926163985636853,9.844339596340611e-05,curiosity,1.0,Gingerbread Glazed Doughnuts are Back!
4964,0.0001199982029566904,0.0004027565186907298,0.13052954769122005,0.8688403778811652,2.2645812326943688e-05,8.46738936404088e-05,trust,1.0,Limited-time gift: Own the Oscar-winning Gravity + free Steve Aoki album
4965,0.0001887767032942259,0.00015295673775470164,4.1226800565849115e-05,0.5526787872151114,8.352419663114975e-05,0.4468547283466424,trust,0.9999999999999998,New! Want your own personal tutor to ace your classes?
4966,0.0004539372260146665,1.818777008552646e-05,0.9985691450706021,0.00031571027212019343,0.0005991667209581268,4.385294021964544e-05,surprise,1.0000000000000002,Remember: Never be a people-pleaser
4967,0.0016950056596090294,0.9874987854410738,1.3984072777712552e-05,0.007049662358452699,0.002257604823585339,0.0014849576445013588,urgency,1.0,Create your own website
4968,0.00036948653499021937,0.0005700363967203524,0.00023596336245270045,0.00021874613977202964,0.998307433495233,0.0002983340708317216,curiosity,1.0,Announcing new Christmas and holiday templates!
4969,2.6203592892692078e-05,0.9997497521693587,7.363464394213133e-05,3.0788041489811204e-05,6.191500780320133e-05,5.770654451374031e-05,urgency,1.0000000000000002,"Last, last chance: $0.99 for 3 months of Premium."
4970,1.490076548542822e-05,0.0003750216386431894,1.510776056185135e-05,1.454739932879343e-05,0.9995659269613778,1.4495474602829728e-05,curiosity,0.9999999999999999,How to publish gorgeous docs on the web
4971,0.12161416737333032,0.0011351619853135324,0.00016080035650841134,0.8769444268026291,5.222490315147725e-05,9.321857906716062e-05,trust,1.0,Write where you are. Upgrade today for 40% OFF any annual plan
4972,0.00021895067361798288,0.0005374894479500067,2.4434302349542728e-05,0.00023668289260119716,0.00014971659712012124,0.9988327260863612,exclusivity,1.0,Farmville 2 + music sale and the return of X-Men
4973,0.009039516441841457,0.008041308083486487,0.00916417870606093,0.008826645290904008,0.9561329922267013,0.008795359251005892,curiosity,1.0,"SAVINAY, You've Been Drafted!"
4974,0.7561848004960345,4.068762523694476e-06,7.376480544122711e-05,0.0003106439185001278,0.24342226961885707,4.452398643499493e-06,enthusiasm,1.0,Updates to our Privacy Policy & Terms of Service
4975,0.35623002193872433,0.00030151320303695254,0.6425344491446764,0.0005524305046443596,2.8307531083784533e-05,0.0003532776778341117,surprise,0.9999999999999999,Birthday parties shouldn't be hard...
4976,0.00027906974925528364,0.00021167017962976523,4.01545597880538e-05,0.24596993653416058,0.2466191410565081,0.506880027920658,exclusivity,0.9999999999999998,"Awesome Cyber Weekend deals on games, books and more + free Imagine
 Dragons album"
4977,3.8119158977426064e-05,0.4987281013950966,3.865440848880948e-05,0.500537707350328,0.0006203460743162043,3.707161279286656e-05,trust,0.9999999999999999,You're building a hefty vocabulary!
4978,0.0003073917945714225,0.0006639031347994495,5.63871571243257e-05,0.9984365838603472,0.0001492826875770856,0.0003864513655809257,trust,1.0000000000000004,Celebrate Pride Month with Exclusive Pride Apparel
4979,0.0034091095508925417,0.34200142585131144,0.000403704848985088,0.0020718412279727275,0.0007635765795990593,0.651350341941239,exclusivity,0.9999999999999998,NBA History Christmas Edition
4980,0.0010560152281385443,5.879755257542699e-05,0.9976349582930746,0.0005179958019221654,0.0005353249666396207,0.00019690815764964082,surprise,1.0,Pro tips for using Turo
4981,0.34281699163894097,7.252542974454603e-05,0.00018647371711143942,0.00010822941580047415,0.6564712619562422,0.00034451784216047294,curiosity,1.0,Introducing analytics for published documents
4982,0.2101017047057271,5.0127112486027386e-05,4.875916854458069e-05,0.7896282267127437,6.082646659458115e-05,0.00011035583390402962,trust,1.0,NBA Teams In For A Shake-Up; If Regular Season Ended Today; Top 30 Draft Board
4983,0.0002358228079803679,0.00030804142370987345,0.798301679251658,0.20094222091057595,5.425675410125141e-05,0.00015797885197445864,surprise,0.9999999999999998,Go behind the scenes of NBA All-Star Weekend in virtual reality!
4984,0.00012922261567885067,0.9989839922745525,0.00011027318250589578,0.0002805529333409883,3.2182688751395304e-05,0.00046377630517051586,urgency,1.0,Unlimited free delivery through Sunday!
4985,0.9986858653682399,0.00013979356179065749,0.0001258928667762842,0.00021908257634762387,0.00033273818110259544,0.0004966274457429491,enthusiasm,1.0,NEW GOOD INTENTIONS COLLECTION AVAILABLE NOW
4986,0.0005442653992188495,0.18320806768082562,0.0002477541502834723,0.37891686557345544,0.00016933367015031913,0.43691371352606617,exclusivity,1.0,One Day Left to Make Picks
4987,2.0627938942412808e-05,0.7031272867180312,2.0917492869356442e-05,0.0008001975478446608,0.2960109090618512,2.0061240461192512e-05,urgency,0.9999999999999999,You're building quite the voluminous vocabulary.
4988,0.0009193893452266978,0.0002901790046378628,1.049605056918473e-05,0.00016845408029475415,1.0000494487496186e-05,0.998601481024784,exclusivity,1.0,Feel Good Stories From Around the Neighborhood
4989,8.090845319126012e-05,0.7173913672712857,4.272391371995081e-05,0.2818674176839796,2.9632960892530932e-05,0.0005879497169311807,urgency,1.0000000000000002,Get $20 off a $100 Father's Day Gift Card to Lowe's
4990,0.00015160702329849155,0.34692591895023955,3.976272240810719e-05,0.0029823071567463954,2.921175341974394e-05,0.6498711923938876,exclusivity,0.9999999999999999,Sign Up for Playoffs Bracket Challenge Presented by '47
4991,0.0010792403516703725,0.996011436640037,4.3141144559675956e-05,0.0005944887144009299,0.0010771951727604806,0.0011944979765716463,urgency,1.0000000000000002,Jump into spring with more time to pay.
4992,0.3305570432362077,0.00015168795533136492,5.0484828271880444e-05,8.860386415643519e-05,0.6688638814464304,0.0002882986696023089,curiosity,1.0,"$50 Google Play credit on Nexus 9 and Android Wear + other Black
 Friday deals"
4993,0.00044250886172497906,0.00020441322988821195,0.00015345061611622896,0.5682794308156023,0.4303254359609932,0.000594760515674818,trust,0.9999999999999998,"Savinay, we just added a comedy special you might like"
4994,0.00018399208367772914,0.06807548694842366,5.0939893015715135e-05,4.739045413197313e-05,0.7305178858017635,0.20112430481898733,curiosity,0.9999999999999999,Magazines we're flipping for + great deals on Android games
4995,3.997556706812202e-06,1.4304717982523999e-05,5.051506404871518e-06,2.250118434391395e-05,0.99993910032595,1.5044708611974493e-05,curiosity,1.0,"Student Intern at HOK and 9 more jobs in Berkeley, CA for you. Apply Now."
4996,0.000451868317115403,0.0016337181790984014,0.0001251371623443048,0.0006954591873488595,0.00012170177817508183,0.9969721153759178,exclusivity,0.9999999999999999,What do you get for the fan who has everything?
4997,0.00016819996762317712,0.00018767565888862432,7.936421815814195e-05,0.00023815566685361588,0.9991372268528635,0.00018937763561309497,curiosity,1.0000000000000002,Protect and share your documents like a boss
4998,0.00011558400913655863,0.0003876791795738833,1.5115343643839105e-05,0.9993243062448309,4.005208857794963e-05,0.00011726313423689592,trust,1.0,Savor every moment of the loooooooong weekend...
4999,0.000127635079104357,7.024029359623461e-05,0.00011086566814244537,0.00018925036335606702,0.9993955842152665,0.00010642438053412157,curiosity,0.9999999999999998,Announcing CMYK mode and the new Lucidpress blog
5000,0.0006739518894248319,1.1479997944053265e-05,0.9992758696241029,1.2607812518020401e-05,1.3527815797702606e-05,1.2562860212765547e-05,surprise,1.0000000000000002,Zion takes on LeBron
5001,1.6645210510618374e-05,1.4243165082925683e-05,1.3638159344034653e-05,0.9999343761149061,4.9525758409900395e-06,1.6144774315409036e-05,trust,1.0,Warriors Sweep To Title; A Golden Era Continues; Shaqtin' A Fool MVP; Draft Preview
5002,0.0020546714081798685,0.000692535380482616,0.00012992982593926775,0.00023388327538242078,0.00012679106831618234,0.9967621890416997,exclusivity,1.0,Up to 100 SB for Swag IQ rejoins
5003,0.9993107866036303,3.498783094622801e-05,7.480184266211017e-05,0.00014379918447535856,0.00013268142671788,0.0003029431115682191,enthusiasm,1.0,NEW GOOD INTENTIONS ALBUM MERCH COLLECTION
5004,7.709475685830764e-05,0.0002988847573301912,0.00017839006623635397,0.000856124235876065,0.9983574361217773,0.00023207006192175122,curiosity,0.9999999999999999,"This Weekend: Sharks, Warriors, Earthquakes & more!"
5005,0.00014085019539408926,0.9998005060019325,1.4825318943083715e-05,1.4275623325808229e-05,1.5318174235907957e-05,1.4224686168476718e-05,urgency,0.9999999999999999,Triple-header on TNT
5006,0.0005302640334868073,9.741408689802754e-05,9.45056661762775e-06,0.0003128870924760902,0.2939243614634445,0.7051256227570774,exclusivity,1.0000000000000004,The bubble is heating up! NBA competition is looking fierce.
5007,0.0007607731409887975,0.00035100988654927713,0.0002093404893997433,0.000616997947318397,0.0005988267136418605,0.997463051822102,exclusivity,1.0000000000000002,Playoff Tickets Are Now Available
5008,0.0004075711198652528,0.00021672179740743036,8.00008737904249e-05,0.9985715986173263,2.479837730292526e-05,0.0006993092143078071,trust,1.0,Target Delivery Guest Survey - 2 minutes
5009,0.0033747318412749513,0.00363081429281426,0.0008889647430381127,0.0011485872614504517,0.0001605897541223862,0.9907963121072999,exclusivity,1.0,$5 off $50 at Target is all yours!
5010,0.00018277118768803534,7.950653859671086e-05,2.0594900108642934e-05,0.9996219958309983,4.925727566643485e-05,4.5874266941318e-05,trust,0.9999999999999994,"8 Teams That Can Win It All, Raptors Get Rings, 30 Years of Inside the NBA"
5011,0.00035222235266458836,0.00014210665884520175,0.00022716144760815348,0.000811833474877583,0.9981500353451582,0.0003166407208461986,curiosity,1.0,"Savinay, Lucifer Season 5 is now on Netflix"
5012,6.261599859797175e-05,0.9989021862159954,0.0004554719316593859,0.00041622934491796447,7.365814231368175e-05,8.983836651566535e-05,urgency,1.0,"Get excited, plan ahead "
5013,0.00011561054479088416,0.00012177807039959226,3.23951208986964e-05,0.7807410937064255,8.569536517247814e-05,0.21890342719231287,trust,1.0,NBA Summer League Championship Weekend Tickets Now Available
5014,0.9997528001693126,7.320398337891563e-06,1.185758993402695e-05,9.599641457100717e-05,3.4084174658272946e-05,9.794125318593844e-05,enthusiasm,0.9999999999999997,VLONE SPECIAL ADDITION CELEBRATING GOOD INTENTIONS #1 ALBUM!
5015,0.00017930968486430904,9.530858007434402e-05,4.736361238048585e-05,0.9995202116796141,5.6982639892719525e-05,0.0001008238031742895,trust,1.0000000000000002,Play Free Fantasy Basketball for a share of $20K
5016,0.0002052967700719412,0.0008215080477143169,0.0002631338495146518,0.00010990494360353144,0.00024198064494695254,0.9983581757441485,exclusivity,0.9999999999999999,Exclusive members-only deals.
5017,0.07067459235861355,5.759666623116452e-05,0.929138934227567,2.3114830660417653e-05,7.908507486263887e-05,2.6676842065597518e-05,surprise,1.0000000000000004,"
 =?UTF-8?Q?For_you:_$15_off_$15_or_more_at_1-800-Flowers_=F0=9F=92=90?="
5018,0.0021170383340660464,0.007257962592805519,0.00066555365085251,0.001000133943369024,0.0015528015894406017,0.9874065098894663,exclusivity,1.0,Get the Most Out of Your Free Account
5019,0.9993649466104847,5.3788691724135356e-05,4.37077856192309e-05,0.00040822186310443515,0.00011423294259192129,1.510210647545003e-05,enthusiasm,0.9999999999999999,A must-read for students hoping to ace their classes
5020,3.1660388385034644e-06,2.520448016818741e-05,4.204667133912564e-06,8.541709164401112e-06,0.9999446869904861,1.4196114209262501e-05,curiosity,1.0000000000000004,"Assistant Student at Greystar and 9 more jobs in Berkeley, CA for you. Apply Now."
5021,0.00011993749632033708,0.0009887011166506972,0.9979121054671378,3.2409597648900856e-05,0.0005483549454991081,0.00039849137674320727,surprise,1.0000000000000002,Acrobat DC. A powerful upgrade to your mobile office.
5022,0.0016445546392142415,0.33706924842773256,6.384686897057571e-05,0.6610340380696916,8.800379187642538e-05,0.00010030820251464578,trust,1.0000000000000002,Game day the way nature intended.
5023,0.00013008276788847625,0.00011795618414055104,7.129275932627545e-05,7.641289447729211e-05,0.9995129195510114,9.133584315563231e-05,curiosity,0.9999999999999997,Open Jobs Requiring Little Experience
5024,0.00010922720151998649,0.00018480162000250946,3.9885513249025625e-05,8.042438262368454e-05,2.586520334977679e-05,0.9995597960792549,exclusivity,0.9999999999999999,Enjoy $10 off $50 at Bath & Body Works
5025,0.7916308138407221,0.0004163487371680302,0.03486420943862842,0.17237097798402798,5.991007416881016e-05,0.0006577399252849234,enthusiasm,1.0000000000000002,Moving to no-contact delivery and supporting local restaurants and Dashers
5026,0.0016232470341462672,0.0007736587698189888,0.00040949728181861677,5.36960636483301e-05,0.9707012337327361,0.026438667117831466,curiosity,0.9999999999999998,"Student Intern at Communication Works and 9 more jobs in Berkeley, CA for you. Apply Now."
5027,0.00034109794167044383,0.0030551976673457003,0.0002636948923838946,0.00072833136270306,0.9925607925899981,0.003050885545899128,curiosity,1.0000000000000002,Because you look nice today
5028,0.0001748633326039667,0.0004007596699309859,0.9992524002846723,9.725383243077448e-06,5.261911094489234e-05,0.00010963221860494366,surprise,1.0000000000000002,EXTENDED!! $1 Original Glazed Dozen Deal.
5029,1.4533109398812074e-05,1.2924569529637739e-05,0.0019824937093764028,0.006483108712454305,0.9914928003161756,1.4139583065175761e-05,curiosity,0.9999999999999999,Warriors vs Rockets & more!
5030,0.0001602392012126179,0.00018810314570552936,2.8592683385434996e-05,0.9995046450852907,7.660910213811995e-05,4.181078226769175e-05,trust,1.0,One. Step. Away. The Warriors need you there as they fight for the Finals.
5031,0.00022479212008741261,0.00022024937706422893,5.346898563390851e-05,0.7919334768644285,0.00012434609254217968,0.20744366656024432,trust,1.0000000000000007,Get access to your tax refund quickly with PayPal
5032,0.00016374875881793968,0.0015895917001806715,9.28207776184884e-05,6.973776996467768e-05,0.9979696094539745,0.00011449153944406174,curiosity,1.0000000000000002,"Savinay, come back today to more TV shows & movies."
5033,0.9996261987587116,6.693490457140619e-05,2.5756435579464173e-06,8.709242125803887e-05,2.1727059826162315e-05,0.00019547121207521412,enthusiasm,1.0000000000000004,"Little Star Pizza's grand opening of The Star, exclusively on DoorDash!"
5034,0.0004104683314286333,0.0015420441499447953,0.9972572531837615,0.00033844096625176406,7.403563063359431e-05,0.0003777577379796523,surprise,0.9999999999999999,Save 30% with coupon code CYBER30
5035,0.0001304755561087188,0.00026422851104424255,9.702826223691614e-05,0.00039514524440516767,0.0002899016974735543,0.9988232207287314,exclusivity,1.0,Sweet toy deals for every kiddo.
5036,0.0002113261645401329,0.0005479064075830073,6.838626101180297e-05,0.00013305938255360372,0.998895607478035,0.00014371430627660483,curiosity,1.0000000000000002,Blockbuster games + free playlist and comic book sale
5037,0.997976297323138,0.0007196728404475094,0.00025936808762250853,0.00018776437652843976,0.0002679370016105391,0.000588960370652869,enthusiasm,0.9999999999999998,"Happy Birthday, Savinay!"
5038,0.06877899740494532,8.399821429298725e-05,0.004401222407676319,0.9266428266153387,8.22838842622532e-05,1.0671473484525686e-05,trust,1.0,The petition still needs your help James
5039,6.0849440204906835e-05,0.3521421084525396,0.6473601280569691,0.0003422547564202147,8.680689897556438e-05,7.852394890654646e-06,surprise,1.0,"Upgrade to Grammarly Premium, Become a Stronger Writer"
5040,0.0002180113538106359,0.00023841082555153324,5.57803803113626e-06,8.288736355523612e-05,0.9994497603999309,5.352019120295534e-06,curiosity,0.9999999999999998,No joke: Hamilton is leaving San Francisco.
5041,1.8881671487340345e-05,1.3454396108466406e-05,2.357080604112771e-05,0.000776426151385819,0.7473226798986069,0.2518449870763698,curiosity,0.9999999999999994,"sparklingcascades, see new posts from nu.trish.ious, instagram, beyonce, dwyanewade, justinbieber, h..."
5042,7.504294235705966e-05,0.25503058244897403,6.142457132569854e-05,0.7447180348832044,5.0767459917100684e-05,6.414769422173172e-05,trust,0.9999999999999999,Just Released! NBA 2020/21 City Edition
5043,9.448075490916777e-05,0.00017002312052444684,0.35334759510745645,0.0006446979176836734,0.000129230757113473,0.6456139723423129,exclusivity,1.0,Act fast: Bestselling albums at $1.99 for limited time
5044,0.3747667334610807,0.0004569093875831415,0.6239946480591684,0.0002620363196421408,9.282574322099234e-05,0.00042684702930471507,surprise,1.0,"Free Eric Church album + celebrate Angry Birds' BirdDay with an
 exclusive gift"
5045,3.577159547374112e-05,3.180092632504196e-05,3.626783641326867e-05,0.002579136072699403,3.747226411752077e-05,0.9972795513049711,exclusivity,1.0000000000000002,A reward for your labors
5046,6.3659873744e-314,6.3659873744e-314,1.06099789563e-313,6.3659873744e-314,6.3659873744e-314,6.3659873744e-314,surprise,4.2439915828e-313,It's all here
5047,0.00035307229274934355,0.0008873620450565817,0.00015910438740744702,0.6701595535612562,0.3283781847985137,6.272291501636548e-05,trust,0.9999999999999997,"Warriors vs. Rockets, Who Will Shine Tonight?"
5048,0.00032828700156463056,0.00011907997471383536,4.671558882190477e-05,0.9985233071241176,0.00029706095301808673,0.0006855493577636618,trust,0.9999999999999998,Tickets for Star Wars Night Now Available
5049,0.0007085131821393014,0.00010778055791330379,0.9983636373997309,0.00017656653001582625,0.0001745166055971196,0.00046898572460364954,surprise,1.0000000000000002,"NEW: Add a start date, avoid the scramble"
5050,0.00021753501384269864,0.00014556431607990172,0.9991491569645778,0.0001342430820972197,0.00022963904926397502,0.00012386157413822,surprise,0.9999999999999999,"Just for you: $1.99 albums from Iggy Azalea, 5 Seconds of Summer and more"
5051,0.9967702955135468,0.00013456940174296048,0.00037090556288279147,0.0002076155762187066,0.0011132988874117315,0.0014033150581971073,enthusiasm,1.0,Introducing the Host Hub
5052,0.001148971826924275,0.00014271311381730867,0.9970121243977177,0.0012495754238986232,0.00035601039580582223,9.060484183632227e-05,surprise,1.0,Annual Resolution Notice
5053,0.00010232228629398181,0.0008986475858202004,7.627680379892492e-05,0.0001472381834373688,0.9982652690276846,0.0005102461129650108,curiosity,1.0,Hit TV shows + free apps and new music
5054,0.00011406629940486998,7.564832885535092e-06,0.00012540798517906155,0.999570617210864,9.942447757548627e-05,8.291919409113831e-05,trust,1.0000000000000002,Icons speak out for justice and change
5055,5.189835910452366e-05,0.0007820656832002727,6.108790529867906e-05,0.000935279299004426,0.9980760989153183,9.356983807377268e-05,curiosity,1.0,"Don't forget, enter for a chance to win $15K with Fandango!"
